Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
08/27/2019 18:00:56,40.24946,12.76097,537.4835,37.5308,56.575808,19.04501,87.60884
08/27/2019 17:00:56,37.92545,12.54033,685.1708,36.447,56.724253,20.27725,82.78706
08/27/2019 16:00:56,29.60865,11.85733,669.5291,29.71962,48.500782,18.78117,82.90196
08/27/2019 15:00:56,30.87822,11.23842,793.3837,28.54178,48.011003,19.46923,80.29316
08/27/2019 14:00:56,40.56043,10.79423,916.6694,25.83441,44.53249,18.69808,82.04199
08/27/2019 13:00:56,49.93522,10.60905,922.8779,25.37372,44.033676,18.65996,75.80515
08/27/2019 12:00:56,54.88172,11.04648,936.6188,26.38014,45.231516,18.85138,76.17171
08/27/2019 11:00:56,60.5849,11.48989,1033.032,24.13636,42.584951,18.44859,70.69483
08/27/2019 10:00:56,62.15977,12.4145,1057.362,30.18801,49.475294,19.28729,68.72611
08/27/2019 09:00:56,45.22897,11.99733,920.9011,30.0261,47.725874,17.69977,66.38226
08/27/2019 08:00:56,47.77761,12.10125,1008.866,31.22225,48.023979,16.80173,62.39971
08/27/2019 07:00:56,47.55725,12.33982,990.7639,30.76666,46.897327,16.13067,65.43282
08/27/2019 06:00:56,46.15049,11.20111,936.2673,25.32212,41.299206,15.97708,
08/27/2019 05:00:56,47.74599,11.37633,983.6451,21.45281,37.187996,15.73518,65.12792
08/27/2019 04:00:56,54.60672,10.85019,409.7184,22.31641,38.388882,16.07247,65.85558
08/27/2019 03:00:56,46.3459,11.02402,310.0349,24.64814,41.44331,16.79517,68.43524
08/27/2019 02:00:56,43.33382,10.842,224.0129,26.68888,43.772373,17.08349,71.25913
08/27/2019 01:00:56,52.46975,11.00485,414.4051,31.78702,49.470827,17.68381,
08/27/2019 00:00:56,55.88236,11.20341,121.047,32.38297,50.207027,17.82405,71.86665
08/26/2019 23:00:56,67.87077,11.56701,152.7191,34.66257,53.062706,18.40014,74.68131
08/26/2019 22:00:56,65.01253,11.55429,67.62906,32.58694,50.143827,17.55689,79.25336
08/26/2019 21:00:56,63.12805,13.15333,257.9399,35.06104,53.062607,18.00157,80.69011
08/26/2019 20:00:56,60.84675,14.16186,44.52839,39.01781,58.161335,19.14352,90.58141
08/26/2019 19:00:56,58.95242,14.90937,3.614215,36.98751,56.499186,19.51167,90.41331
08/26/2019 18:00:56,54.95249,14.85007,17.20207,35.97969,56.014036,20.03435,93.28136
08/26/2019 17:00:56,62.6298,14.05111,40.30894,31.81988,50.788727,18.96885,93.30182
08/26/2019 16:00:56,66.13381,13.12393,205.3023,32.84044,52.227573,19.38714,87.4119
08/26/2019 15:00:56,46.51224,12.31521,479.3423,30.62476,49.464706,18.83995,83.42051
08/26/2019 14:00:56,47.03671,11.7007,534.4321,34.40293,54.39887,19.99594,82.42902
08/26/2019 13:00:56,58.32162,11.47367,937.8983,31.29644,50.082657,18.78622,84.90569
08/26/2019 12:00:56,70.23603,11.54798,704.3757,32.34938,52.405102,20.05572,74.86545
08/26/2019 11:00:56,70.03663,12.23248,1036.342,28.63317,47.956741,19.32357,73.40334
08/26/2019 10:00:56,73.10987,12.28681,844.4562,27.28608,46.583076,19.297,65.32058
08/26/2019 09:00:56,58.534,12.42981,916.7921,31.61845,50.941797,19.32334,64.25404
08/26/2019 08:00:56,40.91206,12.12962,630.9562,35.93829,54.502281,18.56399,61.65915
08/26/2019 07:00:56,50.64417,11.24607,631.1433,30.08385,47.878695,17.79484,69.3083
08/26/2019 06:00:56,51.98066,11.76978,728.7281,24.25095,40.737751,16.4868,63.3256
08/26/2019 05:00:56,53.12829,11.30839,594.4973,22.25834,39.121569,16.86323,64.44283
08/26/2019 04:00:56,62.28838,11.21461,1009.512,19.02332,35.358374,16.33505,64.29356
08/26/2019 03:00:56,58.22123,10.84347,895.928,21.8471,38.353907,16.50681,69.08673
08/26/2019 02:00:56,54.03004,11.03265,900.3431,28.45862,45.374033,16.91541,66.95801
08/26/2019 01:00:56,59.75852,11.27016,896.4226,35.99429,53.670076,17.67578,
08/26/2019 00:00:56,72.51142,11.58128,837.1865,39.49391,57.610111,18.1162,73.29042
08/25/2019 23:00:56,70.19348,11.79669,502.5945,39.37679,57.102097,17.7253,75.08618
08/25/2019 22:00:56,59.67769,12.3743,665.3579,34.96188,53.215773,18.25389,83.08801
08/25/2019 21:00:56,62.51921,13.67308,521.4673,36.34951,55.351877,19.00236,88.88966
08/25/2019 20:00:56,52.90082,14.11592,518.454,35.90274,54.273506,18.37077,89.18272
08/25/2019 19:00:56,52.10162,15.47431,580.1863,40.84336,61.887165,21.0438,88.59211
08/25/2019 18:00:56,41.48337,15.37521,461.0796,27.72665,47.013584,19.28693,91.5578
08/25/2019 17:00:56,47.10536,14.6583,479.5758,27.36058,46.058138,18.69756,86.77049
08/25/2019 16:00:56,39.09918,13.55271,566.7716,25.79982,44.245983,18.44617,83.90382
08/25/2019 15:00:56,46.46416,12.95678,954.4864,28.50714,47.187361,18.68022,82.91969
08/25/2019 14:00:56,49.85011,11.58491,1071.364,28.4598,47.271919,18.81212,85.745
08/25/2019 13:00:56,49.49353,11.89129,1113.941,25.97941,44.031078,18.05167,79.47539
08/25/2019 12:00:56,63.76127,11.90101,915.881,22.30548,40.337868,18.03239,75.28013
08/25/2019 11:00:56,72.60284,12.17517,970.7098,20.58068,38.582296,18.00161,88.25249
08/25/2019 10:00:56,67.27892,12.81042,1104.407,21.03442,39.514633,18.48022,67.49926
08/25/2019 09:00:56,57.16745,12.63532,1140.847,20.53745,37.901968,17.36451,65.77479
08/25/2019 08:00:56,48.81035,12.54337,1052.35,21.67511,38.812496,17.13738,64.86137
08/25/2019 07:00:56,53.24984,12.66928,936.6871,23.3059,40.343187,17.03728,61.19323
08/25/2019 06:00:56,45.70444,12.3445,1057.958,26.61744,43.598473,16.98103,61.78184
08/25/2019 05:00:56,51.06734,11.81209,1098.645,21.78401,38.534893,16.75088,73.74901
08/25/2019 04:00:56,56.57824,11.43418,778.7383,17.2749,33.655628,16.38073,67.06081
08/25/2019 03:00:56,61.49533,11.89294,499.8947,19.88692,36.394968,16.50805,67.16615
